Index,Commit Message,Score,Correspond Changelog Sentence,Commit Description,Label
910,Allow guest to leave a portal,0.55927557,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (https://github.com/atom/teletype/pull/319)",,0
911,Add status bar indicator when sharing or joining a portal,0.5538808,Prevent unnecessary console error when sharing a portal (#311),Improve display of file path shown to guests,0
912,Remove the radio tower icon from the portal sharing instructions,0.550962,Properly dispose of portals when deactivating the package (#279),"When we show paths to the guest, use the path separator of the guest's operating system.",0
913,Use atom://teletype instead of teletype:// for remote editor URIs,0.58764267,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),Remove test noise re: MaxListenersExceededWarning,0
914,Start PortalListComponent into an initializing state,0.48829377,Properly dispose of portals when deactivating the package (#279),,0
915,Search among all panes before switching to a remote editor on the host,0.487136,Allow guests to use fuzzy-finder to open any remote editor shared by the host. Please note that this currently requires using an Atom dev build. Full support for this functionality will ship in a future beta version of Atom. (https://github.com/atom/teletype/pull/323),"EditorBinding didn't create this.sharedEditor, so it shouldn't dispose of it.",0
916,Prepare 0.9.0 release,0.534062,Also in this release:,,0
917,Merge pull request #83 from atom/prevent-guest-from-splitting,0.38580287,Prevent unnecessary console error when sharing a portal (#311),We want the editor and the buffer to stop sending/receiving data from/to the portal before we we destroy the editor and the buffer.,0
918,Use Node 7 on Travis,0.36593574,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
919,Merge pull request #198 from atom/wl-trim-input,0.4573755,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),,0
920,Add demo video to README,0.38560814,"With Teletype 0.10.0, you'll now enjoy a streamlined view of your collaborators' avatars inside the editor. (https://github.com/atom/teletype/pull/332)",,0
921,✅ Add test for host sharing a second editor in the portal,0.5155735,Prevent unnecessary console error when sharing a portal (#311),,0
922,RFC-002 Code Submission.,0.42318374,Invite coworkers or friends to collaborate by sending them your portal URL. Collaborators can follow that link to join your portal and start coding together with you in real time. 👩‍💻:atom:🔗:atom:👨‍💻,,0
923,Add leavePortal() method to package,0.43398726,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
924,Show tethering link icon to left of leader's avatar,0.5710669,"All avatars now appear in the bottom right corner. Additionally, you'll now see a collaborator's avatar even when they switch their focus to something outside the portal. For example, if a guest starts editing a file that's not associated with the portal, you'll continue to see the guest's avatar, but it will have a reduced opacity to indicate reduced portal activity from that guest.",,0
925,":memo: Flesh out first draft of ""unresolved questions"" section",0.2816316,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (https://github.com/atom/teletype/pull/326),,0
926,Batch marker updates when updating tether,0.58374,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
927,Tweak wget retry logic in script/cibuild,0.3394183,Fix bug that would occasionally cause participants to see incorrectly-positioned cursors for other participants (https://github.com/atom/teletype/pull/326),xref: https://github.com/atom/real-time/pull/26#discussion_r127745278,0
928,Show guests an empty pane item when host has no active editor open,0.51446986,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (https://github.com/atom/teletype/pull/319)",,0
929,:fire: Remove non-essential test setup re: the clipboard,0.46792445,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)","Prior to this change, running the tests would produce the following warnings: ․․․․․․․․․․․․[94009:0713/155430.960582:INFO:CONSOLE(21)] ""(node:94013) MaxListenersExceededWarning: Possible EventEmitter memory leak detected. 11 message listeners added. Use emitter.setMaxListeners() to increase limit"", source: internal/process/warning.js (21) ․․․․․․․․․[94009:0713/155432.331954:INFO:CONSOLE(21)] ""(node:94013) MaxListenersExceededWarning: Possible EventEmitter memory leak detected. 21 did-enter-full-screen listeners added. Use emitter.setMaxListeners() to increase limit"", source: internal/process/warning.js (21) [94009:0713/155432.332012:INFO:CONSOLE(21)] ""(node:94013) MaxListenersExceededWarning: Possible EventEmitter memory leak detected. 21 did-leave-full-screen listeners added. Use emitter.setMaxListeners() to increase limit"", source: internal/process/warning.js (21) [94009:0713/155432.332034:INFO:CONSOLE(21)] ""(node:94013) MaxListenersExceededWarning: Possible EventEmitter memory leak detected. 21 did-change-history-manager listeners added. Use emitter.setMaxListeners() to increase limit"", source: internal/process/warning.js (21) ․․ We can remove these warnings by:  Slightly increasing the",0
930,:memo: Joining portal in a new window is out of scope,0.5467283,Prevent unnecessary console error when sharing a portal (#311),,0
931,Merge pull request #193 from atom/get-changes-since-checkpoint,0.5009087,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
932,🐛 Deremotify Buffer when deremotifying its last remote Editor,0.5388434,"With Teletype 0.4.0, collaborators can now save buffers on the host. (#270) 💾📡🌟",,0
933,Merge pull request #534 from atom/failing-test-beta,0.46778032,Update Teletype for compatibility with the upcoming release of Atom 1.25 (#301),"Don't show ""Share Portal"" command if you're already sharing a portal",0
934,Use master version of atom/ci build script,0.4907109,Allow guests to use fuzzy-finder to open any remote editor shared by the host. Please note that this currently requires using an Atom dev build. Full support for this functionality will ship in a future beta version of Atom. (https://github.com/atom/teletype/pull/323),"Prevent simultaneously hosting and ""guesting""",0
935,Fix updateTether parameters,0.6000035,Provide quick access to Atom's package updates UI when prompting user to update Teletype due to a protocol change (#271),,0
936,Preserve guest portal position in workspace,0.65259516,"Clean up guest's workspace when host closes portal (i.e., automatically close the tabs that were associated with the portal) (https://github.com/atom/teletype/pull/319)",,0
937,Limit displayed offscreen participants to 3 per each corner,0.4823217,Improve positioning of collaborator avatars for workspaces with multiple panes (#283),,0
938,Bump js-yaml from 3.12.0 to 3.13.1,0.29276735,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",,0
939,Merge #309: Show error message in tooltip when initialization fails,0.63627917,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)","Since we use the absence of the 'portal-host' class to decide that we should provide the ""Share Portal"" command, we can use the presence of that class to decide that we should provide the ""Close Portal"" command.",0
940,Update readme to suggest simpler installation steps,0.42316458,"Improve experience and help users report diagnostics for debugging package initialization errors (#317, #309)",,0
